Date,Year,MW,Holiday,Temp_avg,Temp_max,Temp_min,hPa,Hum,Visibility,Wind_avg,Wind_max,Rain,Storm,Fog,Day,Month,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday,Month_April,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,MW_pred_knr,MW_pred_lr,MW_pred_dtr,MW_pred_abr,MW_pred_rfr,MW_pred_etr,MW_pred_gbr,MW_pred_mlpr,MW_pred_vr,MW_pred_sr,MW_pred_etr_simp
2017-03-03,2017,1756.0,0,23.2,32.2,20.7,1011.5,55.0,9.5,15.9,25.9,1,1,0,Friday,March,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1727.25,1752.7275390625,1735.3181818181818,1723.6203703703704,1740.2281818181818,1755.079794191919,1741.914516046377,1748.3429240369946,1747.6539880050505,1745.507142857143,1756.5219696969698
2017-03-04,2017,1654.0,0,22.7,25.0,20.7,1013.5,55.0,9.7,17.4,29.4,1,0,0,Saturday,March,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1682.5,1682.1591796875,1654.0,1719.8429487179487,1666.11,1653.975,1654.4598534400454,1686.766017048116,1660.0425,1697.3384375,1654.0
2017-03-05,2017,1438.0,0,22.7,26.2,18.9,1013.8,52.0,10.0,13.7,24.1,0,0,0,Sunday,March,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1633.65,1502.6806640625,1445.2272727272727,1512.6923076923076,1421.35,1437.7383982683984,1437.9005445556893,1586.2690867471256,1429.544199134199,1451.59,1438.1030303030302
2017-03-06,2017,1721.0,0,24.1,27.0,20.9,1014.3,63.0,10.0,18.3,27.8,0,0,0,Monday,March,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1763.65,1733.7041015625,1735.3181818181818,1725.3046875,1738.8,1719.8289984258167,1745.6149914723028,1721.6924523299858,1729.3144992129082,1670.16,1721.4863636363636
2017-03-07,2017,1759.0,0,22.3,27.5,18.0,1017.3,65.0,10.0,18.7,25.9,0,0,0,Tuesday,March,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1668.05,1762.0048828125,1709.9872611464968,1666.1675392670156,1768.7694628662412,1767.5517668086577,1702.9000685327499,1769.1323873358115,1768.1606148374494,1745.67,1761.5895087235997
2017-03-08,2017,1769.0,0,23.7,27.2,21.0,1011.8,77.0,10.0,19.3,31.7,0,0,0,Wednesday,March,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1655.65,1787.3740234375,1735.3181818181818,1742.6481994459834,1757.912,1768.9697413114577,1793.1585819601328,1798.052069644593,1763.4408706557288,1761.2095000000002,1768.3612554112553
2017-03-09,2017,1703.0,0,24.0,29.0,20.0,1001.2,73.0,8.2,13.3,24.1,1,1,0,Thursday,March,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1764.1,1736.9677734375,1735.3181818181818,1719.8429487179487,1731.6370000000002,1706.7320438340626,1730.805348299357,1737.8527495436874,1719.1845219170314,1706.7288888888888,1703.0590909090909
2017-03-10,2017,1702.0,0,21.6,29.1,17.0,1012.4,37.0,10.0,12.6,18.3,0,0,0,Friday,March,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1644.6,1755.3876953125,1709.9872611464968,1696.3860045146728,1705.488753787879,1710.2762475181926,1699.286170451251,1766.4323303699662,1707.8825006530358,1717.6,1702.2932624950809
2017-03-11,2017,1594.0,0,20.5,25.0,17.0,1014.1,54.0,10.0,8.7,18.3,0,0,0,Saturday,March,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1643.4,1645.5244140625,1610.0625,1635.3211009174313,1605.1714285714284,1596.508398268398,1625.8961375308359,1666.1541010628684,1600.839913419913,1595.61,1594.2575757575758
2017-03-12,2017,1385.0,0,19.9,23.8,16.5,1014.3,46.0,10.0,14.1,22.2,0,0,0,Sunday,March,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1647.35,1479.7900390625,1445.2272727272727,1497.9724770642201,1406.48,1405.580533910534,1420.865853878793,1573.5914596663742,1406.030266955267,1505.18,1427.3363636363636
2017-03-13,2017,1622.0,0,20.1,27.0,14.0,1015.2,47.0,10.0,11.3,18.3,0,0,0,Monday,March,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1639.4,1684.7451171875,1654.4634146341464,1627.604761904762,1645.1579084249088,1629.405921061262,1656.8914809697944,1682.8802767157586,1637.2819147430855,1680.7,1628.4814033189032
2017-03-14,2017,1754.0,0,21.6,27.2,17.8,1014.0,60.0,10.0,9.4,20.6,0,0,0,Tuesday,March,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1603.8,1739.1357421875,1709.9872611464968,1667.2605042016808,1744.7104904873133,1752.1293368871882,1706.8755423430025,1756.5355218114871,1748.4199136872508,1729.3733333333334,1751.749570707071
2017-03-15,2017,1758.0,0,21.2,25.6,16.0,1011.6,73.0,6.4,13.0,27.8,1,0,0,Wednesday,March,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1645.1,1756.7685546875,1709.9872611464968,1645.4778325123152,1742.6070105986373,1748.3426650908546,1715.6150205617564,1767.6895997174138,1745.474837844746,1713.31,1747.4500462416372
2017-03-16,2017,1680.0,0,17.3,22.0,14.5,1016.3,65.0,10.0,13.1,20.6,1,0,0,Thursday,March,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1577.1,1739.5244140625,1709.9872611464968,1645.3484848484848,1680.7558638506625,1687.4051567157805,1706.5687488003143,1766.7748252356664,1684.0805102832214,1706.4323116883115,1680.307334054834
2017-03-17,2017,1703.0,0,17.1,21.0,13.5,1022.8,60.0,10.0,7.4,14.8,0,0,0,Friday,March,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1676.95,1742.1748046875,1689.142857142857,1696.3860045146728,1701.2652611045007,1702.5690685146542,1720.043438927644,1770.2760641073044,1701.9171648095776,1671.3708333333334,1684.306287878788
2017-03-18,2017,1613.0,0,19.0,22.0,16.0,1023.2,66.0,10.0,10.9,18.3,0,0,0,Saturday,March,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1613.7,1659.1220703125,1610.0625,1634.7552870090635,1626.4414285714283,1612.848318903319,1630.169026639212,1679.6465543642971,1619.6448737373737,1616.9,1613.0
2017-03-19,2017,1396.0,0,20.4,23.0,17.2,1022.5,71.0,10.0,16.1,24.1,0,0,0,Sunday,March,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1651.0,1506.2119140625,1445.2272727272727,1487.6008583690987,1438.5,1424.3910101010101,1450.1016906747104,1595.9277035133532,1431.445505050505,1432.51,1449.659090909091
2017-03-20,2017,1676.0,0,20.9,23.0,19.0,1023.4,71.0,10.0,18.9,27.8,0,0,0,Monday,March,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1617.6,1731.6044921875,1695.909090909091,1588.145251396648,1676.7754812030075,1676.988030921099,1670.1963278590638,1727.795961851968,1676.8817560620532,1663.8896217373313,1676.6423780386283
2017-03-21,2017,1795.0,0,21.3,24.0,19.0,1023.0,78.0,10.0,21.5,31.7,0,0,0,Tuesday,March,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1676.2,1777.1337890625,1791.3333333333333,1670.4907407407406,1747.6539530598714,1775.5394779765008,1732.967434145199,1787.3054528932562,1761.596715518186,1754.02,1787.2596378999788
2017-03-22,2017,1791.0,0,21.9,24.0,19.6,1020.6,82.0,10.0,17.4,25.9,1,0,0,Wednesday,March,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1676.55,1796.1357421875,1709.9872611464968,1693.7925531914893,1776.7324649859945,1781.0086658593252,1753.289961501466,1803.7147588671046,1778.8705654226599,1781.16,1790.2431818181822
2017-03-23,2017,1773.0,0,22.3,25.0,20.0,1017.0,84.0,10.0,10.0,24.1,1,0,0,Thursday,March,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1697.1,1785.1591796875,1709.9872611464968,1719.8429487179487,1763.2761666666668,1757.3947312149344,1753.9116458140486,1797.905521930908,1760.3354489408007,1749.73,1736.135606060606
2017-03-24,2017,1585.0,0,23.4,26.0,20.5,1014.5,82.0,8.9,7.6,14.8,0,0,0,Friday,March,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1698.25,1774.1201171875,1735.3181818181818,1723.0369515011548,1767.9953333333333,1781.0120870038668,1757.1219620002782,1792.7709492144468,1774.5037101686,1798.9925,1775.9128787878788
2017-03-25,2017,1633.0,0,23.7,25.6,22.0,1015.0,82.0,10.0,14.4,31.7,0,0,0,Saturday,March,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1676.95,1687.2939453125,1633.0,1737.4260869565217,1661.092,1633.2616666666665,1696.2362376951555,1700.5633583960575,1647.1768333333334,1647.13,1633.0
2017-03-26,2017,1515.0,0,23.6,26.0,21.0,1014.9,77.0,10.0,17.6,27.8,0,0,0,Sunday,March,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1651.25,1516.6767578125,1505.75,1630.0925925925926,1509.59,1515.0,1520.2491706736282,1603.2450581432427,1512.295,1506.12,1515.0
2017-03-27,2017,1792.0,1,23.2,26.1,21.0,1017.0,81.0,10.0,17.0,27.8,0,0,0,Monday,March,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1663.9,1565.3896484375,1434.0,1504.6842105263158,1422.05,1404.0363636363636,1501.215365815316,1627.5766759792432,1413.043181818182,1454.11,1401.9
2017-03-28,2017,1861.0,0,23.4,26.0,21.2,1021.0,77.0,10.0,23.3,33.5,0,0,0,Tuesday,March,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1691.3,1792.6279296875,1861.0,1743.9970238095239,1850.34,1859.6771212121212,1837.118928331844,1795.401091805468,1855.0085606060607,1871.2161818181817,1861.0
2017-03-29,2017,1844.0,0,22.6,26.9,20.0,1019.7,76.0,10.0,27.2,37.0,0,0,0,Wednesday,March,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1693.2,1805.1083984375,1860.8,1719.8429487179487,1826.073333333333,1838.7503425324674,1787.9468140272631,1808.6953606544662,1832.4118379329002,1816.8414935897433,1843.648484848485
2017-03-30,2017,1781.0,0,22.7,25.5,20.0,1015.6,76.0,9.8,19.4,35.2,1,0,0,Thursday,March,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1672.2,1796.9501953125,1735.3181818181818,1716.7814207650274,1766.325333333333,1778.1395278609896,1763.1315886033833,1800.4769622511888,1772.2324305971613,1781.6325,1780.4678030303032
2017-03-31,2017,1798.0,0,23.3,25.2,20.5,1018.8,76.0,10.0,15.0,24.1,0,0,0,Friday,March,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1702.05,1796.6474609375,1735.3181818181818,1718.7371428571428,1789.2335,1794.7489360111813,1764.13246928123,1805.140277296623,1791.9912180055908,1816.44,1797.5219696969696
2017-04-01,2017,1717.0,0,23.4,26.3,21.0,1021.8,68.0,10.0,19.8,25.9,0,0,0,Saturday,April,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1716.35,1705.4365234375,1753.25,1742.6481994459834,1711.74,1717.0,1720.608737545356,1688.1987705975298,1714.37,1718.8583333333331,1717.0
2017-04-02,2017,1434.0,1,21.6,26.7,19.7,1017.1,77.0,9.0,20.2,29.4,1,0,0,Sunday,April,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1687.1,1342.9873046875,1434.0,1477.7903780068727,1448.22,1434.4179220779222,1449.2597484459573,1478.060017327969,1441.318961038961,1482.13,1434.0
2017-04-03,2017,1681.0,0,20.3,24.0,17.0,1014.5,78.0,9.8,6.9,13.0,1,0,0,Monday,April,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1667.2,1687.4794921875,1654.4634146341464,1640.2777777777778,1689.25593358396,1684.7897958102503,1690.5830198431756,1678.290742901731,1687.0228646971052,1696.0000020703935,1686.463959042685
2017-04-04,2017,1773.0,0,21.3,26.1,19.0,1011.8,78.0,9.5,7.8,13.0,0,0,0,Tuesday,April,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1666.1,1727.85888671875,1709.9872611464968,1695.1984732824428,1758.306577255304,1765.8987993443827,1728.335778493672,1740.25457320559,1762.1026882998435,1713.57,1768.5420956316411
2017-04-05,2017,1763.0,0,23.3,28.0,20.0,1010.4,51.0,9.5,6.5,14.8,0,0,0,Wednesday,April,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1726.0,1767.23388671875,1735.3181818181818,1725.3046875,1753.4653333333333,1763.4787856728087,1740.7725879629916,1761.2029273645742,1758.472059503071,1782.5728333333336,1762.7625
2017-04-06,2017,1463.0,0,20.2,27.8,15.0,1015.8,55.0,10.0,9.4,22.2,0,0,0,Thursday,April,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1632.05,1754.3076171875,1709.9872611464968,1690.1042944785277,1564.898783902088,1502.3977834387751,1703.018229121089,1750.2990827160706,1533.6482836704317,1525.46,1471.4448877876507
2017-04-07,2017,1685.0,0,21.7,25.0,18.8,1013.2,63.0,10.0,24.4,24.14216101694908,0,0,0,Friday,April,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1636.75,1775.9267578125,1709.9872611464968,1645.4778325123152,1710.690092116217,1697.919234713034,1714.1122429606405,1770.9165873318811,1704.3046634146256,1693.3486111111113,1687.9002651515152
2017-04-08,2017,1662.0,0,22.2,25.5,19.5,1012.9,76.0,9.2,16.1,27.8,1,1,0,Saturday,April,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1672.6,1651.2802734375,1665.0,1691.0258899676376,1665.63,1618.7545454545455,1642.7711776752224,1631.9214864919431,1642.1922727272727,1681.67,1672.1818181818182
2017-04-09,2017,1460.0,0,22.7,25.0,20.4,1010.4,91.0,8.2,14.3,24.1,1,1,0,Sunday,April,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1576.5,1476.3740234375,1460.0,1610.5813953488373,1472.7,1459.9324675324674,1485.2743406903442,1539.8371572483052,1466.3162337662338,1448.93,1460.0
2017-04-10,2017,1657.0,0,20.1,23.8,14.0,1003.9,91.0,7.2,16.7,37.0,1,0,0,Monday,April,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1651.95,1668.7431640625,1654.4634146341464,1634.062937062937,1667.6725,1659.1987268791815,1672.8857976945396,1658.6760218159625,1663.4356134395907,1674.8020738636365,1657.6303030303031
2017-04-11,2017,1713.0,0,17.6,22.2,13.8,1013.2,67.0,10.0,12.4,16.5,1,0,0,Tuesday,April,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1570.65,1708.04150390625,1709.9872611464968,1664.035864978903,1709.3147109937145,1708.6903050485016,1713.6984493996385,1719.674655372989,1709.002508021108,1722.275,1710.3387702210068
2017-04-12,2017,1758.0,0,15.5,21.9,12.0,1025.2,56.0,10.0,9.1,16.5,0,0,0,Wednesday,April,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1709.75,1736.849609375,1867.5,1723.6203703703704,1768.4067582417583,1769.8250360384575,1726.0494023135466,1747.6828893903385,1769.1158971401078,1811.96,1756.240909090909
2017-04-13,2017,1757.0,1,16.5,19.0,13.0,1022.2,60.0,10.0,8.9,18.3,0,0,0,Thursday,April,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1680.45,1582.568359375,1757.0,1611.0,1680.925,1757.0,1683.2613086583824,1655.411292967406,1718.9625,1712.17,1757.0
2017-04-14,2017,1515.0,1,18.2,20.1,15.0,1020.1,67.0,10.0,13.7,25.9,0,0,0,Friday,April,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1617.75,1593.9267578125,1434.0,1483.9433333333334,1495.3735294117648,1496.5363636363636,1500.1453597205466,1663.604980246359,1495.9549465240643,1489.2,1427.0545454545454
2017-04-15,2017,1571.0,0,19.3,22.0,17.0,1020.0,71.0,10.0,16.9,27.8,0,0,0,Saturday,April,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1618.3,1663.8251953125,1578.5555555555557,1614.266081871345,1596.3114285714285,1572.539336219336,1622.3182880147938,1666.1306822469255,1584.4253823953823,1613.86,1571.1363636363637
2017-04-16,2017,1427.0,0,18.0,22.5,15.0,1024.1,74.0,10.0,15.4,22.2,0,0,0,Sunday,April,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1662.15,1486.2431640625,1445.2272727272727,1503.0,1435.18,1428.3339321789322,1457.615649547195,1567.940986091458,1431.756966089466,1421.07,1426.410606060606
2017-04-17,2017,1694.0,0,16.7,20.5,14.6,1024.7,75.0,9.7,12.8,22.2,1,0,0,Monday,April,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1689.1,1692.4990234375,1695.909090909091,1643.4977876106195,1695.9222806025462,1694.1510630278813,1723.903972628036,1684.9936094859422,1695.0366718152136,1686.843543478261,1694.0807615629983
2017-04-18,2017,1753.0,0,17.9,20.0,14.6,1022.7,74.0,10.0,17.2,22.2,1,0,0,Tuesday,April,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1664.2,1745.3046875,1742.5,1670.4907407407406,1727.7847862553942,1744.4885735047883,1722.362684016364,1744.9678795666375,1736.1366798800914,1721.1706655844155,1749.6622262094627
2017-04-19,2017,1762.0,0,18.3,20.0,17.5,1016.2,84.0,8.9,15.6,24.1,1,0,0,Wednesday,April,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1693.25,1754.44384765625,1709.9872611464968,1645.3484848484848,1709.7088988095236,1718.1922105526237,1714.821403567387,1766.1066560716667,1713.9505546810738,1741.0585833333334,1686.3939393939395
2017-04-20,2017,1790.0,0,20.1,25.0,17.5,1009.2,75.0,7.7,6.1,11.1,1,0,0,Thursday,April,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1676.8,1735.08837890625,1709.9872611464968,1670.4907407407406,1755.3537362341128,1772.2264214711204,1728.4506143072065,1746.7234733310027,1763.7900788526167,1756.823333333333,1784.1055768208398
2017-04-21,2017,1785.0,0,20.7,25.5,17.0,1010.4,48.0,10.0,10.4,24.1,0,0,0,Friday,April,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1637.2,1749.1318359375,1709.9872611464968,1643.4977876106195,1728.0554583610838,1762.3588446326282,1708.7710628660175,1749.9442229939832,1745.207151496856,1727.47,1778.0336157024792
2017-04-22,2017,1708.0,0,16.0,24.5,12.1,1018.8,55.0,10.0,8.3,18.3,0,0,0,Saturday,April,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1676.7,1612.3173828125,1700.5,1716.7814207650274,1676.36,1707.7333333333336,1656.9277741104554,1628.8232605545018,1692.0466666666666,1716.85,1708.0
2017-04-23,2017,1492.0,0,16.7,22.0,12.5,1019.6,66.0,10.0,8.7,14.8,0,0,0,Sunday,April,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1632.15,1453.9619140625,1508.6666666666667,1506.8029850746268,1492.09,1491.860606060606,1488.8949157381496,1544.5701202949826,1491.975303030303,1491.68,1492.0
2017-04-24,2017,1721.0,0,19.3,22.0,14.8,1014.7,66.0,10.0,12.0,16.5,0,0,0,Monday,April,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1573.15,1684.1396484375,1654.4634146341464,1607.4469914040114,1691.1648598427155,1714.1009069213615,1674.5982185577818,1674.104961592893,1702.6328833820385,1712.1,1711.9885326655003
2017-04-25,2017,1773.0,0,16.5,21.0,13.0,1008.6,90.0,5.6,8.3,20.6,1,0,1,Tuesday,April,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1714.95,1673.970703125,1709.9872611464968,1719.8429487179487,1774.9737777777775,1772.6377808317457,1759.197609876416,1695.6143458656916,1773.8057793047615,1784.5,1773.0560606060606
2017-04-26,2017,1825.0,0,14.2,18.5,10.5,1006.1,51.0,9.3,19.8,27.8,1,0,0,Wednesday,April,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1717.8,1694.888671875,1811.5675675675675,1766.3987854251013,1811.9593333333332,1825.3164772727273,1824.9710071656061,1715.6533750383524,1818.6379053030303,1826.795,1825.0
2017-04-27,2017,1801.0,0,15.4,24.0,9.8,1014.4,44.0,10.0,15.2,42.4,0,0,0,Thursday,April,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1636.65,1721.26025390625,1709.9872611464968,1743.9970238095239,1785.42,1799.4256565656565,1746.167006095633,1727.2962953078395,1792.4228282828283,1857.38,1801.0
2017-04-28,2017,1832.0,0,19.1,26.0,11.8,1016.9,51.0,10.0,17.6,22.2,0,0,0,Friday,April,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1600.55,1748.4384765625,1709.9872611464968,1696.3860045146728,1776.225691849817,1815.738546147869,1738.2883927172848,1740.79801642029,1795.982118998843,1821.47,1830.8613636363636
2017-04-29,2017,1699.0,0,18.8,26.5,15.0,1020.5,67.0,10.0,10.4,18.3,0,0,0,Saturday,April,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1600.8,1642.1181640625,1610.0625,1635.3211009174313,1672.78,1698.4651515151518,1635.9206147020434,1648.4975579474901,1685.6225757575758,1663.35,1698.6227272727272
2017-04-30,2017,1462.0,0,18.6,25.0,13.0,1021.0,61.0,10.0,11.5,22.2,0,0,0,Sunday,April,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1580.05,1476.7041015625,1445.2272727272727,1497.9724770642201,1449.79,1461.446248196248,1441.745812547942,1551.5316932665064,1455.618124098124,1471.46,1462.0
2017-05-01,2017,1287.0,1,18.4,25.5,14.0,1020.2,70.0,10.0,6.7,14.8,0,0,0,Monday,May,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1632.9,1563.2822265625,1287.0,1461.5276243093922,1360.15,1287.0,1383.307114622769,1606.4250837625732,1323.575,1560.46,1287.0
2017-05-02,2017,1606.0,0,18.9,24.8,16.0,1016.7,70.0,10.0,11.1,16.5,0,0,0,Tuesday,May,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1656.95,1772.8876953125,1709.9872611464968,1627.604761904762,1652.0023640241334,1637.2628250823589,1712.1292192703092,1768.7832823028725,1644.6325945532462,1636.07,1617.6725508675272
2017-05-03,2017,1744.0,0,19.5,24.0,16.8,1018.0,78.0,9.5,7.0,18.3,1,1,0,Wednesday,May,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1675.05,1786.8212890625,1709.9872611464968,1691.0258899676376,1742.419064440994,1735.2536092920493,1727.5179915547408,1762.131965985142,1738.8363368665216,1723.5337012987013,1695.8404045150755
2017-05-04,2017,1777.0,0,19.0,24.0,16.6,1016.7,83.0,8.2,10.7,18.3,0,0,0,Thursday,May,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1682.7,1797.6728515625,1709.9872611464968,1696.3860045146728,1758.2523530701758,1759.5866750541218,1729.0141658305474,1794.7140538064334,1758.9195140621487,1733.0,1772.6656826128417
2017-05-05,2017,1758.0,0,19.7,24.0,16.9,1016.0,87.0,8.9,6.1,14.8,0,0,1,Friday,May,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1709.65,1787.3017578125,1709.9872611464968,1670.4907407407406,1754.1298154761905,1752.2615898773302,1734.3022794423778,1781.8164039755356,1753.1957026767604,1736.35,1755.323364135864
2017-05-06,2017,1665.0,0,19.7,23.5,17.0,1016.4,83.0,9.7,11.3,18.3,0,0,0,Saturday,May,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1676.05,1695.5029296875,1673.6666666666667,1691.0258899676376,1663.6414285714284,1663.9642424242422,1651.309386986475,1691.0923706976614,1663.8028354978353,1708.8676041666668,1665.0
2017-05-07,2017,1423.0,0,20.1,22.8,17.8,1012.6,86.0,8.4,11.7,24.1,1,1,0,Sunday,May,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1655.55,1508.2119140625,1445.2272727272727,1508.2569269521412,1434.44,1424.1433766233768,1464.7918320300303,1563.2248678702754,1429.2916883116884,1430.75,1422.8090909090909
2017-05-08,2017,1636.0,0,19.3,21.3,17.0,1009.3,90.0,8.7,8.1,14.8,1,1,0,Monday,May,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1730.3,1699.7509765625,1654.4634146341464,1645.3484848484848,1662.7347826086957,1637.1659779614324,1693.0013207447635,1673.9366983739228,1649.950380285064,1677.1009375,1638.8608333333334
2017-05-09,2017,1764.0,0,16.1,20.5,12.6,1019.4,66.0,10.0,7.8,11.1,0,0,0,Tuesday,May,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1672.9,1753.8544921875,1709.9872611464968,1709.352668213457,1752.6025,1764.356600046796,1740.2278026820236,1756.990627067716,1758.4795500233981,1740.82,1762.9331267217628
2017-05-10,2017,1797.0,0,14.2,19.8,11.5,1025.2,61.0,9.8,14.3,24.1,0,0,0,Wednesday,May,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1673.85,1784.0263671875,1798.6666666666667,1725.3046875,1791.2945238095238,1797.286507116621,1790.218976262136,1783.1872013986367,1794.2905154630723,1817.0658823529413,1798.2228787878787
2017-05-11,2017,1819.0,0,14.2,16.0,12.8,1022.3,67.0,9.7,22.4,37.0,1,0,0,Thursday,May,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1735.6,1800.2080078125,1892.1153846153845,1755.2485549132948,1818.505,1819.4606060606059,1820.535004714021,1793.5590528304438,1818.9828030303029,1872.15875,1819.1227272727272
2017-05-12,2017,1854.0,0,16.3,17.0,13.4,1014.9,82.0,8.0,23.5,38.9,1,0,0,Friday,May,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1753.6,1793.0087890625,1709.9872611464968,1743.6041666666667,1836.88,1852.952727272727,1803.7055619810367,1786.9137350077672,1844.9163636363637,1828.86,1854.090909090909
2017-05-13,2017,1702.0,0,16.6,20.0,13.0,1011.3,84.0,7.9,7.6,22.2,0,0,1,Saturday,May,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1757.75,1647.3056640625,1729.0,1709.8,1686.95,1702.0136363636364,1686.0497145387808,1652.5585019282682,1694.4818181818182,1662.8033333333335,1702.0
2017-05-14,2017,1470.0,0,16.2,20.0,13.7,1014.2,80.0,10.0,6.5,13.0,0,0,0,Sunday,May,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1678.45,1485.4951171875,1508.6666666666667,1508.2569269521412,1479.57,1470.0590909090909,1496.9865281705697,1575.9294711901857,1474.8145454545454,1457.22,1470.0
